id,label,keyframes
signer8_sample150,104,"[17, 21, 25, 29, 34, 39]"
signer8_sample151,195,"[18, 23, 27, 32, 36]"
signer8_sample152,49,"[20, 31, 36]"
signer8_sample153,220,"[21, 25, 29, 33, 37]"
signer8_sample154,72,[15]
signer8_sample155,15,"[18, 22]"
signer8_sample156,167,"[24, 43, 49]"
signer8_sample157,176,"[15, 20, 24, 28, 34, 38, 42, 49]"
signer8_sample158,181,"[20, 34]"
signer8_sample159,48,"[25, 29, 35, 39, 43]"
signer8_sample160,59,"[22, 27, 31]"
signer8_sample161,175,"[19, 23, 27, 31]"
signer8_sample162,165,"[18, 22, 30]"
signer8_sample163,27,"[26, 38, 53]"
signer8_sample164,218,"[20, 25, 33, 57, 65]"
signer8_sample165,143,"[22, 26, 30]"
signer8_sample166,124,"[15, 20, 30, 34, 39]"
signer8_sample167,7,"[17, 23, 27, 31, 37]"
signer8_sample168,205,"[22, 30]"
signer8_sample169,138,"[17, 22, 26]"
signer8_sample170,142,"[19, 30]"
signer8_sample171,2,"[15, 26, 36]"
signer8_sample172,51,"[22, 26, 34]"
signer8_sample173,108,[22]
signer8_sample174,196,"[18, 22, 27, 31]"
signer8_sample175,86,"[20, 34]"
signer8_sample176,0,"[20, 24, 38, 42]"
signer8_sample177,222,"[31, 39]"
signer8_sample178,171,"[20, 27]"
signer8_sample179,114,"[17, 21, 25]"
signer8_sample180,101,[15]
signer8_sample181,32,"[25, 29, 33]"
signer8_sample182,146,"[22, 26]"
signer8_sample183,211,"[24, 29, 34, 38]"
signer8_sample184,145,"[22, 30]"
signer8_sample185,3,"[18, 25]"
signer8_sample186,159,"[43, 58]"
signer8_sample187,219,"[23, 27, 31]"
signer8_sample188,215,"[24, 28, 42]"
signer8_sample189,27,"[23, 37, 50]"
signer8_sample190,139,"[19, 25, 29, 34, 38, 42]"
signer8_sample191,20,"[21, 25, 29, 36]"
signer8_sample192,193,"[19, 24, 28]"
signer8_sample193,221,[29]
signer8_sample194,209,"[20, 24, 28]"
signer8_sample195,211,"[20, 24, 28]"
signer8_sample196,166,"[23, 29, 33]"
signer8_sample197,177,[20]
signer8_sample198,114,"[19, 23]"
signer8_sample199,40,[23]
signer8_sample200,25,"[26, 30, 35, 39]"
signer8_sample201,2,"[13, 17, 24, 33, 43, 52, 56]"
signer8_sample202,96,"[20, 26]"
signer8_sample203,205,"[18, 24, 30]"
signer8_sample204,53,"[22, 26]"
signer8_sample205,210,"[20, 30]"
signer8_sample206,171,"[20, 24, 29, 34]"
signer8_sample207,125,"[18, 25, 29]"
signer8_sample208,170,"[21, 25, 32, 36]"
signer8_sample209,102,"[20, 24, 39]"
signer8_sample210,169,"[21, 26, 31, 36]"
signer8_sample211,5,[26]
signer8_sample212,180,"[23, 28, 35]"
signer8_sample213,61,"[19, 23]"
signer8_sample214,60,"[26, 30, 36]"
signer8_sample215,18,"[21, 28, 34]"
signer8_sample216,207,"[21, 25, 31, 38, 43, 47]"
signer8_sample217,165,"[18, 23, 28]"
signer8_sample218,173,"[21, 26, 30, 34]"
signer8_sample219,102,"[19, 23]"
signer8_sample220,199,"[18, 23, 27, 31]"
signer8_sample221,41,"[27, 32, 36, 42]"
signer8_sample222,196,"[19, 23, 32, 44]"
signer8_sample223,109,"[16, 25]"
signer8_sample224,49,"[25, 31, 37, 44]"
signer8_sample225,201,"[26, 43, 47, 51, 55, 59]"
signer8_sample226,122,"[17, 22, 26, 30]"
signer8_sample227,136,"[18, 24, 28, 32]"
signer8_sample228,100,"[20, 24, 28]"
signer8_sample229,141,[21]
signer8_sample230,14,[16]
signer8_sample231,123,"[25, 29, 33]"
signer8_sample232,167,"[20, 26, 33, 46, 50, 55]"
signer8_sample233,221,"[22, 27, 33]"
signer8_sample234,146,"[20, 24, 31]"
signer8_sample235,28,"[23, 35, 40]"
signer8_sample236,150,"[20, 24, 29, 34]"
signer8_sample237,180,"[27, 31]"
signer8_sample238,23,"[21, 25, 29]"
signer8_sample239,90,"[19, 26, 30]"
signer8_sample240,86,"[22, 34, 42]"
signer8_sample241,148,"[24, 30]"
signer8_sample242,154,"[18, 22, 29]"
signer8_sample243,100,"[20, 24, 28, 32]"
signer8_sample244,44,"[21, 33]"
signer8_sample245,23,"[24, 28]"
signer8_sample246,114,"[19, 26]"
signer8_sample247,183,"[20, 25, 29, 33]"
signer8_sample248,59,"[18, 24, 31]"
signer8_sample249,131,"[17, 21, 26, 46]"
signer8_sample250,28,"[21, 25, 36, 44]"
signer8_sample251,219,"[23, 27, 31]"
signer8_sample252,33,"[17, 21]"
signer8_sample253,75,"[22, 26, 30, 34]"
signer8_sample254,188,"[16, 20, 27, 31]"
signer8_sample255,224,"[23, 28]"
signer8_sample256,135,"[19, 23, 28, 33]"
signer8_sample257,99,"[19, 27]"
signer8_sample258,50,[38]
signer8_sample259,196,"[18, 24, 30]"
signer8_sample260,63,"[19, 29]"
signer8_sample261,17,"[22, 28, 32]"
signer8_sample262,120,"[23, 27, 32, 36]"
signer8_sample263,4,"[22, 44, 49]"
signer8_sample264,201,"[22, 26, 46, 53, 59, 63]"
signer8_sample265,135,"[18, 23, 27]"
signer8_sample266,47,"[22, 26, 31]"
signer8_sample267,54,"[24, 32]"
signer8_sample268,78,"[21, 25, 29, 33]"
signer8_sample269,218,"[19, 23, 47]"
signer8_sample270,112,"[21, 26]"
signer8_sample271,177,"[17, 21, 33]"
signer8_sample272,107,"[28, 32]"
signer8_sample273,225,"[22, 26, 32]"
signer8_sample274,23,"[20, 27, 31, 35]"
signer8_sample275,96,"[20, 24]"
signer8_sample276,89,"[19, 23]"
signer8_sample277,180,"[26, 30, 35]"
signer8_sample278,24,"[15, 21, 25, 31]"
signer8_sample279,142,"[25, 33, 38]"
signer8_sample280,127,"[17, 21, 25]"
signer8_sample281,77,"[21, 37]"
signer8_sample282,181,"[22, 26, 41]"
signer8_sample283,183,"[20, 24]"
signer8_sample284,49,"[16, 20, 24, 34, 39, 43]"
signer8_sample285,56,[27]
signer8_sample286,212,"[17, 21, 27, 31]"
signer8_sample287,26,"[22, 26, 32, 39]"
signer8_sample288,187,"[17, 25, 29, 33, 40]"
signer8_sample289,101,"[9, 18, 27, 36]"
signer8_sample290,121,"[21, 25, 29]"
signer8_sample291,138,[23]
signer8_sample292,17,"[19, 23, 31]"
signer8_sample293,62,"[22, 26, 32, 37, 44]"
signer8_sample294,4,"[17, 33]"
signer8_sample295,95,"[21, 25, 30, 36]"
signer8_sample296,96,"[21, 25]"
signer8_sample297,158,"[20, 24]"
signer8_sample298,224,"[19, 23, 29]"
signer8_sample299,162,"[19, 23, 28]"
signer8_sample300,5,"[24, 28]"
signer8_sample301,42,[29]
signer8_sample302,27,"[30, 42]"
signer8_sample303,203,"[29, 34, 38, 42]"
signer8_sample304,25,"[22, 29, 33, 42, 47, 53]"
signer8_sample305,168,"[16, 30]"
signer8_sample306,182,"[22, 33, 39]"
signer8_sample307,55,"[21, 25]"
signer8_sample308,11,[36]
signer8_sample309,103,"[19, 23, 27, 31]"
signer8_sample310,195,"[17, 21, 25, 33, 37]"
signer8_sample311,69,"[22, 30]"
signer8_sample312,13,"[18, 23, 27, 31]"
signer8_sample313,78,"[20, 24, 28]"
signer8_sample314,19,"[23, 27]"
signer8_sample315,151,"[20, 24, 28, 32]"
signer8_sample316,57,[33]
signer8_sample317,34,[30]
signer8_sample318,31,"[20, 25]"
signer8_sample319,11,"[13, 26, 39, 52]"
signer8_sample320,45,"[20, 25, 29]"
signer8_sample321,20,"[17, 22, 26, 31]"
signer8_sample322,73,"[28, 32]"
signer8_sample323,169,"[21, 26, 32, 36, 40]"
signer8_sample324,103,"[18, 22, 26]"
signer8_sample325,153,[19]
signer8_sample326,116,"[19, 23, 38]"
signer8_sample327,196,[19]
signer8_sample328,212,"[18, 23, 27, 31]"
signer8_sample329,88,"[25, 34, 38]"
signer8_sample330,43,"[24, 29]"
signer8_sample331,85,[24]
signer8_sample332,103,"[21, 26, 30, 38]"
signer8_sample333,219,"[26, 30, 34]"
signer8_sample334,106,"[21, 25, 30, 34]"
signer8_sample335,210,[18]
signer8_sample336,7,"[18, 22, 29, 33, 37]"
signer8_sample337,100,"[19, 24, 28, 32]"
signer8_sample338,173,"[21, 25, 29]"
signer8_sample339,8,"[25, 29]"
signer8_sample340,75,"[20, 25, 29, 33]"
signer8_sample341,100,"[20, 26, 31]"
signer8_sample342,36,"[21, 25, 29, 33, 37]"
signer8_sample343,157,"[15, 19, 25]"
signer8_sample344,211,[21]
signer8_sample345,182,"[9, 18, 27, 36]"
signer8_sample346,225,"[22, 26, 32]"
signer8_sample347,128,[23]
signer8_sample348,180,"[26, 31]"
signer8_sample349,109,"[14, 22, 26]"
signer8_sample350,166,"[21, 29, 33, 40]"
signer8_sample351,60,"[20, 26, 30, 34, 38]"
signer8_sample352,111,"[19, 23, 33]"
signer8_sample353,222,"[20, 45]"
signer8_sample354,215,"[23, 28, 41, 45]"
signer8_sample355,45,"[20, 24]"
signer8_sample356,129,"[23, 27, 31]"
signer8_sample357,38,"[21, 25, 29]"
signer8_sample358,139,"[22, 26, 30, 34, 40]"
signer8_sample359,134,"[24, 29, 33, 42]"
signer8_sample360,41,"[23, 34, 38, 45]"
signer8_sample361,184,"[21, 26, 30, 37]"
signer8_sample362,183,"[19, 24, 29]"
signer8_sample363,216,"[17, 21, 25, 29, 33, 37]"
signer8_sample364,197,"[21, 25, 29]"
signer8_sample365,141,"[15, 22]"
signer8_sample366,142,"[27, 47, 55]"
signer8_sample367,61,"[20, 24, 28, 33]"
signer8_sample368,184,"[21, 25, 34]"
signer8_sample369,68,"[13, 25, 38, 50]"
signer8_sample370,56,"[31, 35]"
signer8_sample371,139,"[25, 33, 42]"
signer8_sample372,115,"[19, 40, 44, 48, 52]"
signer8_sample373,74,"[23, 27, 48, 52]"
signer8_sample374,192,"[22, 27]"
signer8_sample375,122,"[25, 30]"
signer8_sample376,105,"[31, 39]"
signer8_sample377,164,"[19, 23, 27, 31, 35]"
signer8_sample378,146,"[17, 21, 28, 32]"
signer8_sample379,70,[42]
signer8_sample380,70,[24]
signer8_sample381,42,[15]
signer8_sample382,162,"[19, 23, 27]"
signer8_sample383,177,"[17, 21, 25]"
signer8_sample384,32,"[24, 28]"
signer8_sample385,45,"[21, 25]"
signer8_sample386,187,"[21, 25, 29, 33]"
signer8_sample387,114,"[20, 24, 32, 36]"
signer8_sample388,81,"[20, 25, 29]"
signer8_sample389,189,"[19, 29]"
signer8_sample390,130,"[17, 21, 33, 44]"
signer8_sample391,58,"[26, 54]"
signer8_sample392,166,"[16, 23, 30, 36]"
signer8_sample393,121,"[14, 20, 24, 31]"
signer8_sample394,197,"[20, 24, 28, 32, 36]"
signer8_sample395,174,"[21, 36]"
signer8_sample396,60,"[31, 35]"
signer8_sample397,63,"[16, 27]"
signer8_sample398,80,[18]
signer8_sample399,225,"[21, 25]"
signer8_sample400,36,"[20, 24, 28, 32]"
signer8_sample401,6,"[17, 22, 28]"
signer8_sample402,85,[22]
signer8_sample403,137,"[21, 25, 30, 34]"
signer8_sample404,125,"[20, 24, 31, 35]"
signer8_sample405,161,[24]
signer8_sample406,165,"[20, 24]"
signer8_sample407,37,"[17, 24, 28]"
signer8_sample408,40,"[23, 29, 37]"
signer8_sample409,92,"[17, 29]"
signer8_sample410,6,"[17, 25, 29]"
signer8_sample411,125,"[18, 22, 29]"
signer8_sample412,102,"[10, 20, 30, 40]"
signer8_sample413,137,"[20, 24, 28]"
signer8_sample414,13,"[18, 22, 26, 30]"
signer8_sample415,194,"[22, 38]"
signer8_sample416,118,"[20, 24, 30, 45]"
signer8_sample417,189,"[8, 16, 25, 33]"
signer8_sample418,218,"[20, 26]"
signer8_sample419,86,[20]
signer8_sample420,46,"[21, 25]"
signer8_sample421,209,"[19, 23]"
signer8_sample422,191,"[27, 34]"
signer8_sample423,172,"[20, 35, 46]"
signer8_sample424,105,"[22, 30, 35]"
signer8_sample425,64,"[21, 25]"
signer8_sample426,18,"[19, 23, 29]"
signer8_sample427,73,[28]
signer8_sample428,185,"[18, 22, 30]"
signer8_sample429,111,"[24, 30, 38, 42]"
signer8_sample430,11,[28]
signer8_sample431,177,"[8, 16, 25, 33]"
signer8_sample432,135,"[17, 23, 27]"
signer8_sample433,62,"[26, 30, 37, 41, 47]"
signer8_sample434,19,"[21, 32]"
signer8_sample435,110,"[28, 32, 38, 46, 50]"
signer8_sample436,90,"[18, 27, 31, 48]"
signer8_sample437,183,"[20, 26, 30, 35]"
signer8_sample438,149,"[21, 43]"
signer8_sample439,25,"[26, 32, 36, 40, 44]"
signer8_sample440,136,"[20, 24, 28]"
signer8_sample441,129,"[21, 29]"
signer8_sample442,65,"[21, 25, 30]"
signer8_sample443,55,"[19, 23, 27, 31]"
signer8_sample444,147,"[20, 31]"
signer8_sample445,15,"[16, 21, 25, 30]"
signer8_sample446,160,"[20, 24, 28, 32]"
signer8_sample447,113,"[17, 25]"
signer8_sample448,147,"[20, 32, 36]"
signer8_sample449,22,"[17, 23]"
signer8_sample450,199,"[18, 23, 27, 31]"
signer8_sample451,39,"[19, 23, 28]"
signer8_sample452,49,"[25, 29, 41]"
signer8_sample453,125,"[18, 23, 27]"
signer8_sample454,106,"[17, 22, 26, 30, 37, 41]"
signer8_sample455,92,"[17, 21, 35]"
signer8_sample456,24,"[19, 23, 27]"
signer8_sample457,0,"[17, 21, 31, 43, 47, 52]"
signer8_sample458,45,"[21, 25]"
signer8_sample459,194,[23]
signer8_sample460,111,"[21, 33]"
signer8_sample461,112,"[21, 25, 29, 33]"
signer8_sample462,126,"[16, 20, 38]"
signer8_sample463,131,"[20, 24, 28]"
signer8_sample464,51,"[20, 25, 29, 33]"
signer8_sample465,114,"[21, 25, 31]"
signer8_sample466,111,"[23, 27, 31, 35, 40]"
signer8_sample467,74,[23]
signer8_sample468,0,"[18, 22, 29, 43]"
signer8_sample469,190,"[21, 25, 29]"
signer8_sample470,182,"[35, 39]"
signer8_sample471,0,"[19, 23, 27, 31]"
signer8_sample472,43,"[24, 28, 32]"
signer8_sample473,200,"[24, 28, 44]"
signer8_sample474,160,"[20, 24, 30, 34]"
signer8_sample475,135,"[18, 23, 27, 31, 35, 39]"
signer8_sample476,56,[22]
signer8_sample477,82,"[22, 27, 41]"
signer8_sample478,190,"[21, 25, 29, 34]"
signer8_sample479,46,[25]
signer8_sample480,218,"[21, 25, 49]"
signer8_sample481,12,[28]
signer8_sample482,131,[20]
signer8_sample483,15,"[19, 23]"
signer8_sample484,32,"[27, 31, 36, 40]"
signer8_sample485,55,"[20, 24, 29, 33]"
signer8_sample486,75,"[21, 25, 29]"
signer8_sample487,14,"[18, 22, 32, 36]"
signer8_sample488,43,"[20, 26, 30]"
signer8_sample489,169,"[20, 24, 28, 32]"
signer8_sample490,50,"[24, 37, 41, 45]"
signer8_sample491,138,"[20, 29]"
signer8_sample492,35,"[20, 29, 36]"
signer8_sample493,32,"[24, 28, 32]"
signer8_sample494,201,"[21, 28, 47, 56]"
signer8_sample495,187,"[31, 35, 39]"
signer8_sample496,45,"[19, 23, 27]"
signer8_sample497,122,"[19, 23, 27, 32]"
signer8_sample498,121,"[23, 27, 31]"
signer8_sample499,158,"[18, 22, 27, 31]"
signer8_sample500,88,"[9, 18, 28, 37]"
signer8_sample501,186,[20]
signer8_sample502,142,[25]
signer8_sample503,192,"[22, 28]"
signer8_sample504,73,"[13, 19, 27, 31]"
signer8_sample505,202,"[21, 27, 31, 35]"
signer8_sample506,60,"[19, 23, 31, 36]"
signer8_sample507,32,"[22, 26, 30]"
signer8_sample508,151,"[22, 26]"
signer8_sample509,85,"[24, 30]"
signer8_sample510,194,[38]
signer8_sample511,46,"[21, 26]"
signer8_sample512,208,"[22, 26, 40]"
signer8_sample513,54,"[19, 23, 28, 32, 46]"
signer8_sample514,101,[25]
signer8_sample515,166,"[17, 21, 25, 30]"
signer8_sample516,180,"[22, 27]"
signer8_sample517,30,"[20, 28]"
signer8_sample518,176,"[17, 21, 27, 31, 35, 39]"
signer8_sample519,50,"[19, 26, 37]"
signer8_sample520,12,[22]
signer8_sample521,102,"[21, 26]"
signer8_sample522,176,"[13, 19, 23, 29, 33, 37, 45]"
signer8_sample523,73,[27]
signer8_sample524,25,"[20, 24, 32, 36]"
signer8_sample525,87,"[19, 23, 27, 31]"
signer8_sample526,223,"[20, 27]"
signer8_sample527,149,"[13, 26, 39, 52]"
signer8_sample528,39,"[17, 21, 25, 36]"
signer8_sample529,40,[25]
signer8_sample530,213,[27]
signer8_sample531,221,"[14, 18, 22, 26, 30]"
signer8_sample532,222,[32]
signer8_sample533,60,"[19, 24, 29, 33]"
signer8_sample534,58,"[23, 52]"
signer8_sample535,97,"[22, 26, 30]"
signer8_sample536,129,"[22, 27, 32, 38]"
signer8_sample537,168,"[21, 25, 29]"
signer8_sample538,189,"[19, 30, 35]"
signer8_sample539,211,"[22, 29]"
signer8_sample540,18,"[21, 25]"
signer8_sample541,87,"[21, 28]"
signer8_sample542,129,"[23, 27, 33, 37]"
signer8_sample543,97,"[23, 29, 35, 40]"
signer8_sample544,108,"[25, 47]"
signer8_sample545,223,[20]
signer8_sample546,28,"[19, 23, 37, 41, 48]"
signer8_sample547,111,"[19, 24, 29, 33, 37]"
signer8_sample548,97,"[17, 21, 25, 30, 34, 38]"
signer8_sample549,39,[22]
signer8_sample550,63,"[18, 29]"
signer8_sample551,70,[23]
signer8_sample552,68,"[11, 22, 34, 45]"
signer8_sample553,44,"[19, 23, 32, 36]"
signer8_sample554,193,"[23, 27, 31]"
signer8_sample555,206,"[21, 25, 29, 33, 38, 42]"
signer8_sample556,157,"[18, 22, 26]"
signer8_sample557,164,"[20, 24, 30]"
signer8_sample558,111,"[22, 29, 33]"
signer8_sample559,183,"[18, 22, 27, 32]"
signer8_sample560,187,"[25, 30, 35]"
signer8_sample561,198,"[27, 44]"
signer8_sample562,157,"[21, 25, 30]"
signer8_sample563,96,"[22, 26]"
signer8_sample564,168,[18]
signer8_sample565,53,"[21, 25, 29, 37]"
signer8_sample566,179,"[19, 38]"
signer8_sample567,0,"[18, 23]"
signer8_sample568,123,"[22, 26, 31, 37]"
signer8_sample569,6,"[17, 25, 31]"
signer8_sample570,124,"[22, 26, 36, 41]"
signer8_sample571,53,"[19, 23, 27]"
signer8_sample572,46,"[22, 32, 36]"
signer8_sample573,132,[30]
signer8_sample574,30,"[20, 25, 29, 33, 38]"
signer8_sample575,26,"[13, 25, 45, 49]"
signer8_sample576,101,[30]
signer8_sample577,191,"[26, 30]"
signer8_sample578,40,"[28, 32, 41]"
signer8_sample579,156,"[20, 26, 40]"
signer8_sample580,38,"[20, 24, 30]"
signer8_sample581,83,"[22, 42]"
signer8_sample582,29,"[22, 28, 33, 37, 54]"
signer8_sample583,87,"[19, 26, 30, 34, 39]"
signer8_sample584,199,"[20, 24, 28]"
signer8_sample585,213,[25]
signer8_sample586,169,"[27, 33]"
signer8_sample587,9,"[19, 23, 27, 31, 36]"
signer8_sample588,93,"[21, 26, 30, 34]"
signer8_sample589,96,"[21, 25, 29]"
signer8_sample590,188,"[18, 22, 27]"
signer8_sample591,112,"[20, 25, 30]"
signer8_sample592,78,"[16, 20, 24, 28]"
signer8_sample593,192,"[25, 30]"
signer8_sample594,168,"[15, 20, 24, 28]"
signer8_sample595,80,"[32, 36]"
signer8_sample596,31,"[24, 37, 43]"
signer8_sample597,98,"[30, 34]"
signer8_sample598,30,"[21, 25]"
signer8_sample599,64,"[20, 24, 33]"
signer8_sample600,136,"[17, 21, 27]"
signer8_sample601,205,"[14, 19, 23, 27]"
signer8_sample602,128,"[19, 23, 30]"
signer8_sample603,163,"[20, 24]"
signer8_sample604,148,"[29, 33]"
signer8_sample605,216,"[15, 20, 24, 28, 32, 36]"
signer8_sample606,47,"[19, 23]"
signer8_sample607,105,"[26, 35, 39]"
signer8_sample608,209,"[16, 21, 26]"
signer8_sample609,70,[22]
signer8_sample610,140,"[12, 24, 35, 47]"
signer8_sample611,164,"[20, 33, 37, 42]"
signer8_sample612,216,"[23, 28, 34]"
signer8_sample613,164,"[20, 24, 31, 37]"
signer8_sample614,120,"[23, 30]"
signer8_sample615,131,"[22, 26, 34]"
signer8_sample616,62,"[19, 23, 27, 31, 35, 39]"
signer8_sample617,6,"[17, 26, 32, 39]"
signer8_sample618,14,"[17, 21, 31]"
signer8_sample619,88,[30]
signer8_sample620,2,"[14, 24, 29, 34, 47, 51]"
signer8_sample621,107,"[25, 29]"
signer8_sample622,16,"[20, 24]"
signer8_sample623,22,"[17, 24, 28]"
signer8_sample624,65,"[21, 25, 31]"
signer8_sample625,42,"[16, 25]"
signer8_sample626,59,"[21, 27, 31]"
signer8_sample627,55,"[21, 25, 30]"
signer8_sample628,178,"[20, 30, 34]"
signer8_sample629,217,"[21, 25, 29, 33]"
signer8_sample630,90,"[22, 27]"
signer8_sample631,81,[23]
signer8_sample632,60,"[23, 27, 31, 35, 39]"
signer8_sample633,109,"[15, 25, 29]"
signer8_sample634,111,"[22, 26, 30, 34]"
signer8_sample635,49,"[23, 27, 31, 37, 44]"
signer8_sample636,153,[18]
signer8_sample637,144,"[19, 23, 37]"
signer8_sample638,180,"[23, 27, 31]"
signer8_sample639,154,"[18, 22, 26, 30]"
signer8_sample640,113,"[20, 24, 30]"
signer8_sample641,174,"[18, 29]"
signer8_sample642,152,"[22, 31, 35]"
signer8_sample643,61,"[17, 21, 26, 30, 36]"
signer8_sample644,94,"[25, 30]"
signer8_sample645,92,"[19, 32]"
signer8_sample646,203,"[18, 24, 30, 34]"
signer8_sample647,95,"[21, 25, 29, 33, 37]"
signer8_sample648,35,[32]
signer8_sample649,80,[27]
signer8_sample650,25,"[20, 24, 37, 42, 46, 50]"
signer8_sample651,93,"[22, 26, 30, 45]"
signer8_sample652,49,"[26, 30, 34, 40, 45, 51]"
signer8_sample653,22,"[21, 26, 31]"
signer8_sample654,183,"[21, 25]"
signer8_sample655,106,"[19, 23, 28]"
signer8_sample656,91,"[18, 27, 32]"
signer8_sample657,91,[33]
signer8_sample658,74,[16]
signer8_sample659,216,"[19, 23, 27, 32, 38]"
signer8_sample660,217,"[21, 25, 29, 33]"
signer8_sample661,162,"[20, 26, 30, 34]"
signer8_sample662,8,"[27, 31, 36]"
signer8_sample663,36,"[19, 23, 27, 36]"
signer8_sample664,205,"[20, 26]"
signer8_sample665,194,[34]
signer8_sample666,208,"[21, 25, 42]"
signer8_sample667,62,"[18, 22, 26, 30, 34]"
signer8_sample668,178,"[20, 28, 32]"
signer8_sample669,209,"[17, 22]"
signer8_sample670,109,"[15, 20, 29, 37]"
signer8_sample671,168,"[21, 26, 30]"
signer8_sample672,39,"[20, 25, 30]"
signer8_sample673,104,"[23, 32]"
signer8_sample674,103,"[22, 26, 30]"
signer8_sample675,110,"[19, 25, 29, 34]"
signer8_sample676,188,"[19, 23, 29]"
signer8_sample677,57,"[31, 35]"
signer8_sample678,220,"[18, 22, 26, 30]"
signer8_sample679,3,"[11, 16, 31]"
signer8_sample680,171,"[23, 27]"
signer8_sample681,87,"[19, 23, 27]"
signer8_sample682,128,"[17, 21, 25, 29]"
signer8_sample683,181,"[20, 31, 37]"
signer8_sample684,89,"[22, 27, 31, 35, 39]"
signer8_sample685,185,"[16, 21, 27, 32]"
signer8_sample686,31,"[12, 24, 37, 49]"
signer8_sample687,168,"[20, 26]"
signer8_sample688,188,"[15, 19, 24, 28, 34]"
signer8_sample689,121,"[20, 24, 28, 32]"
signer8_sample690,125,"[21, 25, 32, 38]"
signer8_sample691,68,[48]
signer8_sample692,12,"[20, 31]"
signer8_sample693,44,"[18, 27, 31]"
signer8_sample694,131,"[20, 25]"
signer8_sample695,117,"[21, 25, 30, 37]"
signer8_sample696,169,"[24, 28, 52]"
signer8_sample697,24,"[18, 22, 26]"
signer8_sample698,20,"[19, 24]"
signer8_sample699,219,"[26, 30]"
signer8_sample700,200,"[19, 23, 27, 31, 35]"
signer8_sample701,120,"[25, 29, 33]"
signer8_sample702,38,"[22, 26, 30, 37]"
signer8_sample703,77,[37]
signer8_sample704,149,[38]
signer8_sample705,141,"[17, 21, 25, 38]"
signer8_sample706,33,"[23, 31, 48]"
signer8_sample707,93,[26]
signer8_sample708,179,"[21, 25, 41, 45]"
signer8_sample709,39,"[24, 28, 32]"
signer8_sample710,152,"[22, 28]"
signer8_sample711,104,"[19, 23, 28, 35, 39]"
signer8_sample712,71,"[23, 28, 32, 37]"
signer8_sample713,55,"[20, 24, 28, 32]"
signer8_sample714,122,"[18, 24, 28]"
signer8_sample715,218,"[13, 17, 68]"
signer8_sample716,77,[19]
signer8_sample717,19,"[16, 27, 31]"
signer8_sample718,54,"[24, 29]"
signer8_sample719,108,[22]
signer8_sample720,20,"[20, 24, 28, 32]"
signer8_sample721,87,"[18, 22, 26]"
signer8_sample722,17,"[25, 29, 33]"
signer8_sample723,8,"[20, 24, 29]"
signer8_sample724,1,"[28, 35]"
signer8_sample725,45,"[19, 23, 27]"
signer8_sample726,158,"[19, 26, 30]"
signer8_sample727,109,"[14, 25]"
signer8_sample728,54,[24]
signer8_sample729,204,"[20, 24, 35]"
signer8_sample730,88,"[27, 33]"
signer8_sample731,104,"[20, 26, 34]"
signer8_sample732,193,"[24, 28, 34]"
signer8_sample733,11,"[26, 35]"
signer8_sample734,127,"[17, 21, 25]"
signer8_sample735,51,"[20, 24, 28, 32]"
signer8_sample736,200,"[18, 22, 26, 30, 34, 38]"
signer8_sample737,153,"[19, 23, 27]"
signer8_sample738,196,"[20, 24]"
signer8_sample739,79,[19]
signer8_sample740,183,"[21, 25, 29]"
signer8_sample741,43,"[23, 27, 31]"
signer8_sample742,203,"[24, 31, 37, 41]"
signer8_sample743,107,"[9, 18, 26, 35]"
signer8_sample744,110,"[19, 26, 30, 34, 38]"
signer8_sample745,204,"[21, 25]"
signer8_sample746,67,"[20, 24, 30]"
signer8_sample747,131,[21]
signer8_sample748,158,"[17, 21, 25, 29]"
signer8_sample749,153,"[20, 32, 50]"
signer8_sample750,216,"[18, 22, 28, 35]"
signer8_sample751,5,"[25, 31]"
signer8_sample752,222,"[22, 28, 39]"
signer8_sample753,53,"[25, 29, 33]"
signer8_sample754,29,"[20, 24, 37]"
signer8_sample755,108,"[24, 28, 32]"
signer8_sample756,130,"[18, 22, 36, 45, 49]"
signer8_sample757,100,"[19, 23, 27, 32]"
signer8_sample758,16,"[16, 20]"
signer8_sample759,5,"[25, 29, 33]"
signer8_sample760,65,"[23, 29, 33]"
signer8_sample761,67,"[25, 29, 33, 42]"
signer8_sample762,64,"[20, 24, 28]"
signer8_sample763,41,"[34, 38, 43]"
signer8_sample764,221,"[19, 23, 28, 32]"
signer8_sample765,152,"[26, 31]"
